cf_id,contact_id,company_name,goal,pledged,outcome,backers_count,country,currency,launched_at,staff_pick,spotlight,category_id,subcategory_id
746,5636,Harmon-Madden,700,8262,successful,76,US,USD,1601787600,False,True,5cat,7subcat
1935,5515,"Miranda, Martinez and Lowery",2300,6134,successful,82,AU,AUD,1601442000,False,True,5cat,7subcat
1443,4250,"Cole, Salazar and Moreno",3200,10831,successful,172,US,USD,1580536800,False,False,5cat,7subcat
1715,5100,Brown-Williams,161900,38376,failed,526,US,USD,1591592400,False,False,5cat,7subcat
1524,5385,Sanchez-Parsons,1800,14310,successful,179,US,USD,1598418000,True,False,5cat,7subcat
218,3506,Rivera-Pearson,70200,35536,failed,523,AU,AUD,1613887200,False,False,5cat,7subcat
1561,5500,Ortiz-Roberts,7800,6839,failed,64,US,USD,1623214800,False,True,5cat,7subcat
439,3924,Morrow Inc,3100,13223,successful,132,US,USD,1592110800,False,True,5cat,7subcat
2550,2226,Cochran-Nguyen,84600,134845,successful,1249,US,USD,1586667600,False,False,5cat,11subcat
2303,4326,Clark-Cooke,9000,14455,successful,129,US,USD,1603861200,False,False,5cat,11subcat
2656,3254,"Hampton, Lewis and Ray",600,4022,successful,54,US,USD,1627362000,False,False,5cat,11subcat
1903,4736,Acevedo-Huffman,9500,4460,failed,56,US,USD,1623906000,False,True,5cat,11subcat
1400,1728,Huang-Henderson,41700,138497,successful,1539,US,USD,1598763600,False,False,5cat,11subcat
905,5005,Pineda Group,137900,165352,successful,2468,US,USD,1620795600,False,False,5cat,11subcat
2712,5576,"Reid, Rivera and Perry",3800,6000,successful,62,US,USD,1634274000,False,False,5cat,11subcat
296,3321,"Lee, Ali and Guzman",8600,3589,failed,92,US,USD,1600146000,False,False,5cat,11subcat
2435,2336,Ellison PLC,9300,14822,successful,329,US,USD,1615784400,False,False,5cat,11subcat
1909,4718,Braun PLC,2500,14536,successful,393,US,USD,1625547600,False,False,5cat,11subcat
135,4603,"Pham, Avila and Nash",7200,3326,failed,128,US,USD,1590555600,False,False,5cat,11subcat
684,5825,Salazar-Moon,4000,11948,successful,187,US,USD,1599109200,False,False,5cat,11subcat
1195,2028,Myers LLC,1700,12202,successful,123,IT,EUR,1593579600,False,True,5cat,11subcat
563,4785,Rush-Bowers,189500,117628,live,1089,US,USD,1618203600,False,False,5cat,11subcat
1620,6061,Mayer-Richmond,101400,47037,failed,747,US,USD,1622610000,False,False,5cat,11subcat
516,1922,Hansen Group,8100,9969,successful,192,US,USD,1590037200,False,True,5cat,11subcat
2530,3858,Delgado-Hatfield,100,4,failed,1,CA,CAD,1607925600,False,False,5cat,11subcat
1634,3871,Mckee-Hill,134300,145265,successful,2105,US,USD,1585371600,False,False,5cat,11subcat
2450,3814,Morales Group,183800,1667,failed,54,US,USD,1621573200,False,False,5cat,11subcat
1598,4613,Ramirez Group,8800,622,failed,10,US,USD,1607752800,False,True,5cat,11subcat
1281,5179,Rosario-Smith,189200,188480,failed,6080,CA,CAD,1621141200,False,False,5cat,11subcat
670,2037,Hunt LLC,20000,158832,successful,3177,US,USD,1624251600,False,False,5cat,11subcat
2254,4048,"Fischer, Fowler and Arnold",20100,47705,successful,589,IT,EUR,1623128400,False,False,5cat,11subcat
1813,4388,Hale-Hayes,121600,188288,successful,4006,US,USD,1609826400,False,False,5cat,11subcat
30,2740,Yu and Sons,6700,5569,failed,105,US,USD,1632805200,False,False,5cat,11subcat
1941,5177,Lamb-Sanders,197700,127591,failed,2604,DK,DKK,1619758800,False,True,5cat,11subcat
742,5864,Haynes-Williams,8700,10682,successful,116,US,USD,1599282000,False,False,5cat,11subcat
1294,4014,Martinez PLC,194900,68137,canceled,614,US,USD,1594616400,False,True,5cat,11subcat
2862,6132,Moss-Guzman,1300,10243,successful,174,CH,CHF,1599541200,False,False,5cat,11subcat
422,2111,Williams and Sons,5100,10981,successful,161,US,USD,1615096800,False,True,5cat,11subcat
1589,3271,"Peterson, Fletcher and Sanchez",6700,12939,successful,127,AU,AUD,1633582800,False,True,5cat,11subcat
3138,5713,Joyce PLC,3600,3174,live,31,US,USD,1601010000,False,False,5cat,11subcat
531,3087,"Green, Murphy and Webb",5300,9676,successful,255,US,USD,1599109200,True,False,5cat,11subcat
877,2803,"Green, Robinson and Ho",1100,8081,successful,112,US,USD,1626325200,False,False,5cat,11subcat
1345,4242,"Johnson, Parker and Haynes",45900,150965,successful,1606,CH,CHF,1604642400,False,False,5cat,13subcat
320,5475,"Tran, Steele and Wilson",23300,98811,successful,1267,US,USD,1594357200,False,True,5cat,13subcat
1215,3482,Fox Group,60200,138384,successful,1442,CA,CAD,1591938000,False,True,5cat,13subcat
817,2202,Price-Rodriguez,5700,12309,successful,397,GB,GBP,1612418400,False,True,5cat,13subcat
583,5409,"Mills, Frazier and Perez",170400,160422,failed,2468,US,USD,1622350800,False,False,5cat,13subcat
1509,3451,"Ruiz, Richardson and Cole",7300,2946,failed,40,US,USD,1603861200,False,True,5cat,13subcat
2676,4769,Garcia Group,191000,45831,canceled,595,US,USD,1604728800,True,True,5cat,13subcat
2021,4321,"Cline, Peterson and Lowery",50500,16389,failed,191,US,USD,1615528800,False,False,5cat,13subcat
1473,4168,"Underwood, James and Jones",900,6303,successful,89,US,USD,1596344400,False,False,5cat,13subcat
2729,3863,Wilson and Sons,3500,3295,failed,35,IT,EUR,1621141200,False,False,5cat,13subcat
495,5637,"Wang, Koch and Weaver",196700,174039,failed,3868,IT,EUR,1627794000,False,False,5cat,13subcat
1335,2134,Solomon PLC,3600,13950,successful,157,GB,GBP,1590901200,False,False,5cat,13subcat
499,2648,"Miranda, Gray and Hale",5300,7413,successful,225,CH,CHF,1630299600,True,False,5cat,13subcat
2820,3402,Stevenson-Thompson,4200,14577,successful,150,US,USD,1611554400,False,False,5cat,13subcat
48,2262,Simmons-Villarreal,3400,8089,successful,193,US,USD,1593147600,False,False,5cat,13subcat
2488,3916,Cooper Inc,3600,2097,live,27,GB,GBP,1605247200,False,True,5cat,13subcat
1179,3486,Romero and Sons,5200,3079,failed,60,US,USD,1601528400,False,False,5cat,20subcat
2300,4591,Chaney-Dennis,4900,8523,successful,275,US,USD,1623992400,False,False,5cat,20subcat
2745,3233,Bailey PLC,1000,718,failed,19,US,USD,1588050000,False,False,5cat,20subcat
2162,5660,Miles and Sons,3500,8842,successful,87,US,USD,1623387600,False,False,5cat,20subcat
213,4218,"Ross, Kelly and Brown",8400,9076,successful,133,US,USD,1626757200,False,True,5cat,20subcat
3051,3475,Smith-Gonzalez,5400,14743,successful,154,US,USD,1617080400,False,True,5cat,20subcat
1689,3309,Miller-Poole,102500,165954,successful,3131,US,USD,1604469600,False,False,5cat,20subcat
956,1932,Harrington-Harper,155200,37754,canceled,439,GB,GBP,1597294800,False,False,5cat,20subcat
596,5850,Santos-Young,4000,14606,successful,142,US,USD,1612332000,False,False,5cat,20subcat
300,1786,"Harrison, Blackwell and Mendez",8300,3260,canceled,35,US,USD,1625893200,False,False,5cat,20subcat
1151,1907,"Taylor, Johnson and Hernandez",118200,92824,canceled,1658,US,USD,1630213200,False,False,5cat,20subcat
1484,1831,Mack Ltd,139000,158590,successful,2266,US,USD,1610604000,False,False,5cat,20subcat
1234,2339,"Bowen, Davies and Burns",2900,12449,successful,175,US,USD,1610949600,False,True,5cat,20subcat
936,4969,Davis-Johnson,1400,5415,successful,217,US,USD,1598072400,False,True,5cat,20subcat
267,4337,Barrett Inc,1700,3208,successful,56,GB,GBP,1607148000,False,True,5cat,20subcat
1873,6142,Riggs Group,125900,195936,successful,1866,GB,GBP,1611986400,False,False,5cat,20subcat
843,3699,Garner and Sons,5100,1414,failed,24,US,USD,1600318800,False,False,5cat,20subcat
1369,1850,Schultz Inc,9400,6338,failed,226,DK,DKK,1611813600,False,False,5cat,23subcat
3030,2939,"Moore, Dudley and Navarro",129400,57911,failed,934,US,USD,1615269600,False,False,5cat,23subcat
286,3847,Lester-Moore,46300,186885,successful,3594,US,USD,1609480800,False,False,5cat,23subcat
1691,4754,Cummings Inc,28400,100900,successful,2293,US,USD,1600750800,False,False,5cat,23subcat
783,4520,Saunders Ltd,182400,102749,failed,1181,US,USD,1589950800,False,False,5cat,23subcat
88,5388,"Hogan, Porter and Rivera",8500,4613,failed,113,US,USD,1626238800,False,False,5cat,23subcat
1278,5203,Lam-Hamilton,6000,11960,successful,221,US,USD,1623646800,False,True,5cat,23subcat
359,2993,Martinez-Johnson,96500,16168,failed,245,US,USD,1619672400,False,False,5cat,23subcat
50,3613,Rose-Fuller,10000,12042,successful,117,US,USD,1632805200,False,False,5cat,23subcat
1193,3992,"Russo, Kim and Mccoy",10000,824,failed,14,US,USD,1605592800,False,False,5cat,23subcat
1973,2357,Montgomery-Castro,43800,13653,failed,248,AU,AUD,1611640800,False,False,5cat,23subcat
175,3264,Davis LLC,4700,7992,successful,81,AU,AUD,1629608400,False,False,5cat,23subcat
1994,4093,Boyle Ltd,3300,1980,failed,21,US,USD,1615096800,False,True,5cat,23subcat
1475,2813,Wood Inc,187600,35698,failed,830,US,USD,1597640400,False,False,5cat,23subcat
1245,4269,Hines Inc,1700,11041,successful,100,US,USD,1629435600,False,False,6cat,10subcat
2713,1501,Hudson-Nguyen,1800,4712,successful,50,US,USD,1586235600,False,False,6cat,10subcat
2497,1669,Gonzalez-Martinez,168500,171729,successful,1684,AU,AUD,1610863200,False,True,6cat,10subcat
1034,4165,Barry Group,4600,8505,successful,88,US,USD,1624510800,False,False,6cat,10subcat
2423,5559,Cooke PLC,100,5,failed,1,DK,DKK,1607148000,False,True,6cat,10subcat
521,3618,Warren-Harrison,38900,56859,successful,1137,US,USD,1587358800,False,False,6cat,10subcat
2901,4499,Miller-Patel,60400,4393,failed,151,US,USD,1637474400,False,False,6cat,10subcat
1831,5470,Morales-Odonnell,125400,53324,failed,846,US,USD,1599109200,False,False,6cat,10subcat
291,1847,"Ortiz, Valenzuela and Collins",3300,6178,successful,107,US,USD,1609740000,False,False,6cat,10subcat
2489,2272,Miller Ltd,198600,97037,failed,1198,US,USD,1604988000,False,False,6cat,10subcat
397,1877,Gilmore LLC,1400,7600,successful,110,CA,CAD,1607493600,False,False,6cat,10subcat
2093,3999,Ford LLC,169700,168048,failed,2025,GB,GBP,1627794000,False,False,6cat,10subcat
1746,5991,Silva-Hawkins,7700,2533,canceled,29,US,USD,1600664400,False,False,6cat,10subcat
487,2170,Lane-Barber,3600,8363,successful,270,US,USD,1615183200,True,True,6cat,10subcat
1705,4690,"Rodriguez, Cox and Rodriguez",1100,13045,successful,181,CH,CHF,1591678800,False,False,6cat,10subcat
1849,4453,Landry Group,59700,134640,successful,2805,CA,CAD,1608184800,False,False,6cat,10subcat
322,3753,Alvarez-Bauer,51300,189192,successful,2489,IT,EUR,1603602000,False,True,6cat,10subcat
2693,5151,"Anderson, Williams and Cox",85000,107516,successful,1280,US,USD,1595307600,False,True,6cat,10subcat
2951,5333,Ortiz Inc,1000,5438,successful,53,US,USD,1614405600,False,False,6cat,10subcat
2510,1657,Parker-Morris,41000,709,live,14,US,USD,1581746400,False,True,6cat,10subcat
423,4330,Huff-Johnson,195200,78630,failed,742,US,USD,1616821200,True,False,6cat,10subcat
2677,4482,"Black, Armstrong and Anderson",8100,11339,successful,107,US,USD,1605852000,False,True,6cat,14subcat
91,1294,Reid-Mccullough,1600,10541,successful,98,DK,DKK,1606284000,False,False,6cat,14subcat
468,6026,Barrett PLC,166700,145382,failed,3304,IT,EUR,1616216400,False,False,6cat,14subcat
186,4034,Taylor PLC,136800,88055,failed,3387,US,USD,1590037200,False,False,6cat,14subcat
2893,2441,"Austin, Baker and Kelley",9000,3496,canceled,57,US,USD,1622782800,False,False,6cat,14subcat
3162,3848,"Johnson, Patterson and Montoya",19800,184658,successful,1884,US,USD,1600578000,False,True,6cat,14subcat
2065,1417,Salazar-Dodson,32900,43473,successful,659,DK,DKK,1616216400,False,True,6cat,14subcat
358,1249,Sandoval-Powell,84400,8092,failed,80,US,USD,1620536400,False,False,6cat,14subcat
576,4588,Rodriguez-Scott,2100,14046,successful,134,US,USD,1602651600,False,False,6cat,14subcat
2080,1904,Murphy PLC,191500,57122,failed,1120,US,USD,1624683600,False,False,6cat,14subcat
1987,1494,"Martin, Russell and Baker",4200,689,failed,9,US,USD,1611208800,False,True,6cat,14subcat
1652,2354,"Morrow, Santiago and Soto",105000,96328,failed,1784,US,USD,1620190800,False,True,6cat,14subcat
1451,2565,Shannon-Olson,9800,14697,successful,140,IT,EUR,1602651600,False,False,6cat,14subcat
2071,5124,Murphy-Fox,5300,4432,failed,111,US,USD,1623128400,False,False,6cat,14subcat
2609,3305,"Pace, Simpson and Watkins",6900,10557,successful,123,US,USD,1606888800,False,False,6cat,14subcat
559,1939,"Campbell, Thomas and Obrien",171000,194309,successful,2662,CA,CAD,1626325200,False,False,6cat,14subcat
2865,1485,Allen Inc,9200,10093,successful,96,US,USD,1595221200,False,True,6cat,14subcat
2301,4064,Schmitt-Mendoza,90200,167717,successful,6212,US,USD,1605333600,False,False,6cat,16subcat
2869,2849,Hart-Briggs,61400,73653,successful,676,US,USD,1615957200,False,False,6cat,16subcat
1623,1372,Jensen-Vargas,89900,12497,failed,347,US,USD,1598504400,False,True,6cat,16subcat
1575,4790,Cox Group,7100,5824,failed,86,AU,AUD,1611122400,False,False,6cat,16subcat
3035,2125,Mays LLC,6900,11174,successful,103,US,USD,1584162000,False,False,6cat,16subcat
182,3651,"Rodriguez, Johnson and Jackson",6500,795,failed,16,US,USD,1592283600,False,False,6cat,16subcat
2924,1687,Jones-Gonzalez,3800,9021,successful,156,CH,CHF,1592283600,False,False,6cat,16subcat
1680,5765,"Gardner, Ryan and Gutierrez",9400,4899,failed,64,US,USD,1614664800,False,False,6cat,16subcat
2003,5119,"Montgomery, Larson and Spencer",4500,13536,successful,330,US,USD,1608789600,False,False,6cat,19subcat
2821,2085,Clark Group,4800,12516,successful,113,US,USD,1595307600,False,False,6cat,19subcat
2791,3211,"Frazier, Patrick and Smith",154300,74688,failed,679,IT,EUR,1593752400,False,False,6cat,19subcat
379,5216,Blair Group,4900,521,failed,5,US,USD,1605592800,False,False,6cat,19subcat
211,4605,Avila-Nelson,61500,168095,successful,6465,US,USD,1585112400,False,False,6cat,19subcat
41,2583,"Ward, Sanchez and Kemp",3900,9419,successful,116,US,USD,1622610000,False,False,6cat,19subcat
387,3193,Gonzalez-Robbins,4700,8829,successful,80,US,USD,1617944400,False,False,6cat,19subcat
1139,5619,Nichols Ltd,7400,8432,successful,211,US,USD,1625202000,False,True,6cat,19subcat
1730,5469,"Davis, Cox and Fox",5200,702,failed,21,GB,GBP,1616907600,False,True,6cat,19subcat
1056,5858,Smith and Sons,5200,12467,successful,122,US,USD,1585717200,False,True,6cat,19subcat
2331,1628,Pugh LLC,8900,13065,successful,136,US,USD,1597467600,False,False,6cat,19subcat
917,2385,Jordan-Wolfe,4500,1863,failed,18,US,USD,1618030800,False,False,6cat,19subcat
195,3041,Perez Group,63400,197728,successful,2038,US,USD,1619845200,True,True,6cat,19subcat
1006,1235,"Hale, Pearson and Jenkins",97200,55372,failed,513,US,USD,1608184800,False,False,6cat,19subcat
964,4804,"Bradley, Beck and Mayo",43200,136156,successful,1297,DK,DKK,1603861200,True,False,6cat,19subcat
1093,5768,"Levine, Martin and Hernandez",6800,10723,successful,165,DK,DKK,1612159200,False,False,6cat,19subcat
1261,5361,"Anderson, Parks and Estrada",6000,13835,successful,182,US,USD,1604296800,False,False,6cat,19subcat
2122,5508,Black-Graham,145000,6631,failed,130,US,USD,1631854800,False,False,6cat,19subcat
1809,4220,"Mason, Case and May",5700,6800,successful,155,US,USD,1618722000,False,False,6cat,19subcat
2585,2185,Hernandez Inc,2400,11990,successful,226,US,USD,1623474000,False,False,6cat,19subcat
1419,5262,"Leach, Rich and Price",141100,74073,failed,842,US,USD,1636956000,False,True,6cat,19subcat
821,4678,"Caldwell, Velazquez and Wilson",5500,11904,successful,163,US,USD,1602219600,False,True,7cat,12subcat
2224,5560,Schroeder Ltd,3500,10850,successful,226,GB,GBP,1606284000,False,False,7cat,12subcat
202,3569,"Bridges, Freeman and Kim",2900,6243,successful,201,US,USD,1627016400,False,False,7cat,12subcat
2067,4037,"Sutton, Barrett and Tucker",1100,7012,successful,127,US,USD,1624683600,False,False,7cat,12subcat
2909,3283,Porter-George,1000,14973,successful,180,GB,GBP,1602219600,False,True,7cat,12subcat
1527,3190,"Santos, Bell and Lloyd",20000,51775,successful,498,CH,CHF,1596603600,False,True,7cat,12subcat
1668,4604,"Arias, Allen and Miller",97800,32951,failed,1220,AU,AUD,1613282400,False,False,7cat,12subcat
1490,3706,Brown-Brown,45300,99361,successful,903,US,USD,1592715600,False,False,7cat,12subcat
1632,3670,"Miranda, Hall and Mcgrath",2400,10084,successful,101,US,USD,1611554400,False,False,7cat,12subcat
1980,2736,Mendoza-Parker,7500,8181,successful,149,IT,EUR,1592283600,False,True,7cat,12subcat
2274,5000,"Sawyer, Horton and Williams",173900,47260,canceled,1890,US,USD,1633582800,False,False,7cat,12subcat
890,5441,Fields Ltd,5500,5324,failed,133,US,USD,1621746000,False,True,7cat,12subcat
1315,5171,"Velazquez, Hunt and Ortiz",7800,1586,failed,16,US,USD,1616907600,False,False,7cat,12subcat
1911,6007,Willis and Sons,93800,21477,live,211,US,USD,1617685200,False,False,7cat,12subcat
980,4890,"Berger, Johnson and Marshall",197600,82959,failed,830,US,USD,1607752800,False,False,7cat,12subcat
1971,3978,"Perez, Davis and Wilson",2300,4253,successful,41,US,USD,1603170000,False,False,7cat,12subcat
2393,3364,Price and Sons,89900,45384,failed,605,US,USD,1633755600,False,True,7cat,12subcat
3208,5165,Cuevas-Morales,900,8703,successful,86,DK,DKK,1604296800,False,False,7cat,12subcat
1926,2104,Johnson Inc,1300,6889,successful,186,AU,AUD,1590987600,False,True,7cat,12subcat
975,4477,Williams-Walsh,9100,12678,successful,239,US,USD,1593147600,False,True,7cat,12subcat
2177,6222,Gallegos Inc,5100,574,failed,9,US,USD,1588136400,False,False,7cat,12subcat
65,1725,Berry-Richardson,186700,178338,live,3640,CH,CHF,1590642000,False,False,7cat,12subcat
1135,6094,"Johnson, Murphy and Peterson",84900,13864,failed,180,US,USD,1611813600,False,False,7cat,12subcat
2097,5739,Pineda Ltd,8700,4531,failed,42,US,USD,1597122000,False,True,7cat,12subcat
1917,4632,Jensen LLC,600,6226,successful,102,US,USD,1603774800,False,False,7cat,12subcat
1672,4628,Robinson Group,98700,87448,failed,2915,US,USD,1611554400,False,False,7cat,12subcat
1920,3032,Smith-Kennedy,48300,16592,failed,210,IT,EUR,1629522000,False,True,7cat,12subcat
2103,1707,Johnson-Morales,125600,109106,failed,3410,US,USD,1611640800,False,False,7cat,12subcat
1327,3904,"Page, Holt and Mack",92500,71320,failed,679,US,USD,1627794000,False,True,7cat,12subcat
1550,5481,Buckley Group,3200,7661,successful,68,US,USD,1606629600,False,False,7cat,12subcat
589,2026,Buck-Khan,8900,4509,failed,47,US,USD,1612245600,True,False,7cat,12subcat
784,4749,Brady Ltd,4900,2505,failed,31,US,USD,1601269200,False,True,7cat,12subcat
3143,2705,Bryant-Pope,38200,121950,successful,3934,US,USD,1612418400,False,False,7cat,12subcat
640,5343,"Williams, Johnson and Campbell",7800,3839,failed,67,US,USD,1600059600,False,True,7cat,12subcat
25,4527,"Bailey, Nguyen and Martinez",1000,8641,successful,92,US,USD,1628571600,False,False,7cat,12subcat
2484,5368,Vega Group,75100,112272,successful,1782,US,USD,1618462800,False,True,7cat,21subcat
558,4351,Hogan Ltd,9600,9216,failed,115,US,USD,1620622800,False,False,7cat,21subcat
1599,5154,Johnson-Lee,60900,102751,successful,943,US,USD,1596776400,False,False,7cat,21subcat
146,1349,Hoffman-Howard,85600,165798,successful,2551,US,USD,1608357600,False,True,7cat,21subcat
1717,2619,Roberts and Sons,6200,13103,successful,218,AU,AUD,1604383200,False,False,7cat,21subcat
1572,3290,Mcmillan Group,153700,55536,live,1111,US,USD,1616389200,False,False,7cat,21subcat
969,2043,Wang-Rodriguez,188800,57734,failed,535,US,USD,1634101200,False,False,7cat,21subcat
241,5072,"Young, Gilbert and Escobar",151300,57034,failed,1296,US,USD,1602392400,False,False,7cat,21subcat
1010,4945,"Holder, Caldwell and Vance",178000,43086,failed,395,IT,EUR,1600318800,False,False,7cat,21subcat
2600,5849,Nelson-Valdez,145600,141822,failed,2955,US,USD,1581660000,False,True,7cat,21subcat
1203,5245,"Fischer, Torres and Walker",118000,28870,failed,656,US,USD,1623819600,False,False,7cat,21subcat
2490,1918,Dawson-Tyler,193200,97369,failed,1596,US,USD,1607407200,False,False,7cat,21subcat
2098,5261,Freeman-Ferguson,7800,4275,failed,78,US,USD,1612936800,False,True,7cat,21subcat
1865,3241,Maldonado-Gonzalez,3100,10085,successful,134,US,USD,1629694800,False,False,8cat,15subcat
60,3961,"White, Torres and Bishop",9700,14606,successful,170,US,USD,1614232800,False,False,8cat,15subcat
449,2771,"Robinson, Lopez and Christensen",5400,6351,successful,67,US,USD,1602046800,False,False,8cat,15subcat
2819,2384,"Stanton, Neal and Rodriguez",2600,9562,successful,94,IT,EUR,1595134800,False,False,8cat,15subcat
1344,3849,Curtis-Curtis,4200,2212,failed,30,AU,AUD,1618894800,False,False,8cat,15subcat
1548,4836,Burton-Watkins,3500,8864,successful,246,US,USD,1596258000,False,True,8cat,15subcat
1348,4577,Brown-Vang,9800,13439,successful,244,US,USD,1610344800,False,False,8cat,15subcat
1558,2955,Johnson LLC,4800,6623,successful,138,US,USD,1608271200,False,False,8cat,15subcat
709,1615,Garcia Inc,3000,10999,successful,112,US,USD,1606370400,False,False,8cat,15subcat
2081,2261,Watkins Ltd,1800,10755,successful,138,US,USD,1617771600,True,False,8cat,15subcat
933,2908,Walker Ltd,2900,10756,successful,199,US,USD,1603688400,False,False,8cat,15subcat
2284,2809,Foley-Cox,153700,1953,live,61,US,USD,1625806800,False,False,8cat,15subcat
2333,4967,"Butler, Henry and Espinoza",37100,34964,failed,393,US,USD,1617426000,False,False,8cat,15subcat
748,3910,Diaz-Garcia,9700,1146,failed,23,CA,CAD,1614924000,True,False,8cat,15subcat
1696,2511,King Ltd,9100,5803,failed,67,US,USD,1616994000,False,False,8cat,15subcat
2793,5645,Davis-Allen,2400,4477,successful,50,US,USD,1600491600,False,False,8cat,15subcat
2432,5721,Bell PLC,100,2,failed,1,US,USD,1633582800,False,True,8cat,15subcat
1549,3059,"Sullivan, Davis and Booth",2700,7767,successful,92,US,USD,1616302800,False,False,8cat,15subcat
2594,4466,Robles Ltd,191000,173191,canceled,2138,US,USD,1613714400,False,True,8cat,15subcat
2391,2687,Robles-Hudson,8600,8656,successful,87,US,USD,1630126800,False,True,8cat,15subcat
549,3398,"Adams, Walker and Wong",900,6514,successful,64,US,USD,1585026000,False,False,8cat,15subcat
159,4502,Brown-Pena,5300,14097,successful,247,US,USD,1583647200,False,False,8cat,15subcat
2339,3676,"Swanson, Wilson and Baker",4300,11525,successful,128,AU,AUD,1614232800,False,False,8cat,15subcat
1762,1658,"White, Robertson and Roberts",5100,14249,successful,432,US,USD,1589000400,False,False,8cat,15subcat
1551,2392,"Gonzalez, Williams and Benson",6900,13212,successful,264,US,USD,1596085200,True,False,8cat,15subcat
503,5149,Sanchez Ltd,170700,57250,canceled,1218,US,USD,1620968400,False,False,8cat,15subcat
1317,2767,Thompson-Moreno,62300,118214,successful,1170,US,USD,1615356000,False,False,8cat,15subcat
959,5022,Caldwell PLC,37100,131404,successful,1991,US,USD,1608184800,False,False,8cat,15subcat
3054,6163,Guerrero-Griffin,4700,12065,successful,137,US,USD,1623301200,False,False,8cat,15subcat
2336,3572,Olson-Bishop,2300,4667,successful,106,US,USD,1604469600,False,True,8cat,15subcat
1757,5306,"Rodriguez, Anderson and Porter",6200,12216,successful,142,US,USD,1601442000,False,False,8cat,15subcat
2587,3286,Ward PLC,97100,105817,successful,4233,US,USD,1588654800,False,False,8cat,15subcat
1927,3657,Porter-Hicks,8800,2703,failed,33,US,USD,1613973600,False,False,8cat,15subcat
750,2217,Jackson-Brown,182800,79045,canceled,898,US,USD,1624856400,False,False,8cat,15subcat
2701,2573,"Vazquez, Ochoa and Clark",42100,79268,successful,1887,US,USD,1594962000,False,False,8cat,15subcat
338,3628,Chung-Nguyen,40200,139468,successful,4358,US,USD,1584766800,False,True,8cat,15subcat
399,5983,"Dixon, Perez and Banks",8300,2111,failed,57,CA,CAD,1640757600,False,False,8cat,15subcat
1378,2873,Clements Ltd,3700,1343,failed,52,US,USD,1594098000,False,False,8cat,15subcat
806,2961,Walter Inc,10000,8142,failed,263,AU,AUD,1608444000,False,False,8cat,15subcat
1563,3043,"Sanders, Farley and Huffman",172000,55805,failed,1691,US,USD,1617858000,True,False,8cat,15subcat
1951,6013,Rodriguez-Robinson,5900,4997,failed,114,IT,EUR,1627016400,False,True,8cat,15subcat
461,3521,Erickson-Rogers,9800,7608,canceled,75,IT,EUR,1625288400,False,True,8cat,15subcat
1095,3565,Young and Sons,2400,4596,successful,144,US,USD,1606543200,False,False,9cat,24subcat
1388,4517,Valenzuela-Cook,6700,7496,successful,300,US,USD,1609740000,False,False,9cat,24subcat
2448,2389,Little Ltd,6900,12155,successful,419,US,USD,1611554400,False,False,9cat,24subcat
602,2153,Giles-Smith,9700,11929,successful,331,US,USD,1643695200,False,False,9cat,24subcat
